evaluation_scope,zone_id,n_predictions,mae_persistence,mae_temporal,mae_temporal_spatial,spatial_improvement_pct,mean_neighbor_coverage,colonia
EVALUATION_ALL,col_3c107741e9aa5999ac5f00ed40d5deea,63,594.968253968254,1701.9216817843785,1994.1124711660461,-17.168286444022524,0.6243386243386243,San Diego Churubusco
EVALUATION_ALL,col_3d725e14185a5c38a7d3e1cda93adc73,48,2118.5416666666665,7263.446326195469,7546.684055544264,-3.8994950417311443,,Anahuac I Seccion
EVALUATION_ALL,col_43db8a95c872541680d0688e731fe141,2,16018.0,135613.47431869022,135732.6068597616,-0.08784712704242835,1.0,Polanco
EVALUATION_ALL,col_46ef3d6067b85bc580fd6f574f0e5a26,40,1113.65,2818.302285250764,2885.649640168439,-2.389642703344109,0.8892857142857139,Claveria
EVALUATION_ALL,col_47716220585b527aaf095e5cd827326f,54,280.6296296296296,1000.4928593467482,878.5961717821244,12.183663923819884,0.7777777777777778,San Angel
EVALUATION_ALL,col_479170cdfd5b53c484ffa7a376547b3a,15,2562.733333333333,9341.371377037443,11757.735496072051,-25.86733811883778,0.5,Alamos
EVALUATION_ALL,col_49351caf73a652ba8bcc7655ce37dd18,21,2478.6190476190477,7512.826134067403,7791.841574547325,-3.7138546200970692,0.7857142857142857,Anahuac
EVALUATION_ALL,col_49f6b5a0ab625bda9ca00f7acd601c17,46,919.5434782608696,2812.079254110165,3163.6830845385266,-12.50334000773462,,Americas Unidas
EVALUATION_ALL,col_4a6ce89e87ac5037b13cd12239825b31,63,265.6190476190476,1045.0922153856288,1623.4456558740724,-55.339943401553015,0.15873015873015872,Residencial Emperadores
EVALUATION_ALL,col_4b057d99c17f5783822af98b43744780,45,1237.7333333333333,2960.253956309059,3000.7200505112414,-1.3669804955733196,0.6777777777777778,Santa Catarina
EVALUATION_ALL,col_4d16bf4016d1531fac1806d04420e1fc,52,1056.6153846153845,3289.3571372255587,4362.711412516496,-32.63112609889083,0.5913461538461539,Acacias
EVALUATION_ALL,col_506a1cf0beec53eb97a74f9abc9cfe66,42,1671.857142857143,4443.136089241219,5353.687393623353,-20.49343720501782,0.5555555555555556,San Jose Insurgentes
EVALUATION_ALL,col_5176ae04e5c95d57b5192bbca17b2436,2,11924.5,14982.549009622759,14359.005275590403,4.161800062405103,0.5,Condesa
EVALUATION_ALL,col_543d04998daf5e4ab3306049617a67b4,51,917.6470588235294,2437.88216923928,2259.449845358513,7.319152916092135,1.0,Florida
EVALUATION_ALL,col_5481a24d7414578eb3d8dcf5c715fb23,60,415.53333333333336,1771.6947345815736,1828.408397877671,-3.20109679106156,0.6055555555555555,Niños Heroes de Chapultepec
EVALUATION_ALL,col_588e4e85b75a566e85b1e464fdd27b30,37,1474.5945945945946,3074.0994767535285,3398.6368081632945,-10.557151252388907,,Portales Norte
EVALUATION_ALL,col_62bb8f5cf8d25a898a34208ad6dee465,19,3828.315789473684,9133.979276773527,11151.270731479406,-22.085570741720183,0.22807017543859648,San Miguel Chapultepec
EVALUATION_ALL,col_64a29c6aaaf85a42bb0e87a40667ac42,50,591.26,1972.508111094631,2251.211050698265,-14.129368494660815,0.6000000000000001,Insurgentes San Borja
EVALUATION_ALL,col_6573c9286c5a50288130ecf1765ab3b5,21,3003.0476190476193,7368.516474563507,7480.891224794349,-1.5250661462014206,0.8761904761904763,Del Carmen
EVALUATION_ALL,col_6954f4d5482a5e07b5721c81d464cd43,51,886.3333333333334,2227.151391296009,3002.880986389471,-34.830573176350384,0.27450980392156865,Algarin
EVALUATION_ALL,col_6bf10fd8943e5967b7603760fb6cd344,13,4430.153846153846,9300.57906232137,9751.47388591385,-4.848029575052494,0.75,Napoles
EVALUATION_ALL,col_6e124db5b88b5695a72b6c82db5754cd,29,2897.793103448276,11031.107245128871,11041.689980805286,-0.09593538927008392,,Santa Cruz Atoyac
EVALUATION_ALL,col_6e932760ad7e5318b2922fea188ea3f8,58,584.4310344827586,1892.2110014301043,1897.924231528169,-0.3019340915863383,0.7931034482758621,Cuauhtemoc Pensil
EVALUATION_ALL,col_6f85f8cb1357503bae86559c4ab47194,51,1498.1176470588234,3860.67694118123,5074.781801527996,-31.447978653590557,0.29411764705882354,Veronica Anzures
EVALUATION_ALL,col_76cd2cc2efb657e1a3779dc11ff63e1d,2,29266.0,93704.21775573143,99009.69815729349,-5.66194407106883,1.0,Cuauhtemoc
EVALUATION_ALL,col_76d47b3676925748aa9d3dee653c6562,61,270.344262295082,1698.194797376777,1521.9816167776642,10.376499849800005,0.8852459016393442,Modelo Pensil
EVALUATION_ALL,col_77126fcee0bf5162978113f718dc8420,23,3383.608695652174,6023.193578508727,7415.9187786421335,-23.122703628566242,0.13043478260869565,Hipodromo Condesa
EVALUATION_ALL,col_7d88ca5b0c8d519c962986381a6c0a11,27,1893.111111111111,7505.11026375982,7958.639404517532,-6.042937742669604,0.6049382716049382,San Pedro de los Pinos
EVALUATION_ALL,col_7f4389bc274355ffaf821a5f6d5a33f1,60,438.4166666666667,1746.2738603414207,1791.1229005293544,-2.5682707166655474,,Mariano Escobedo
EVALUATION_ALL,col_81496637921a5e749f117e8ef4f2ee99,61,212.49180327868854,1077.455544557523,1876.4154935430045,-74.15247459825261,0.5245901639344263,Credito Constructor
