colonia,periodo,viajes_origen,viajes_destino,viajes_total,alcaldia,aperturas_denue,km_ciclovia,accidentes_ciclistas,victimas_ciclistas,poblacion_colonia_2020,poblacion_2020,indice_uso_ecobici,indice_aperturas_denue,indice_siniestralidad_ciclista,indice_brecha_infraestructura,indice_poblacion_colonia,indice_demanda_compuesto,time_idx
Acacias,2023-01,3074,2783,5857,Benito Juarez,0.0,1.2848066693068314,1.0,1.0,5864.753876507198,434153,-0.21318445768067584,0.0,0.3363168726375907,0.4196161544992867,-0.41447973575052066,-0.05146609197673792,1
Acacias,2023-02,3108,2869,5977,Benito Juarez,0.0,1.2848066693068314,3.0,2.0,5864.753876507198,434153,-0.2346652215715573,0.0,1.195481783090294,0.4196161544992867,-0.41447973575052066,0.023710017123091683,2
Acacias,2023-03,3334,2904,6238,Benito Juarez,0.0,1.2848066693068314,6.0,4.0,5864.753876507198,434153,-0.27215072895934833,0.0,1.3038724727478443,0.4196161544992867,-0.41447973575052066,0.015806332394951196,3
Acacias,2023-04,3130,2757,5887,Benito Juarez,0.0,1.2848066693068314,4.0,1.0,5864.753876507198,434153,-0.2860638211057372,0.0,1.3590041777373958,0.4196161544992867,-0.41447973575052066,0.014362956820711932,4
Acacias,2023-05,3390,3132,6522,Benito Juarez,0.0,1.2848066693068314,2.0,2.0,5864.753876507198,434153,-0.2994088662000727,0.0,1.2397953938256114,0.4196161544992867,-0.41447973575052066,-0.004230444117634256,5
Acacias,2023-06,3374,3102,6476,Benito Juarez,0.0,1.2848066693068314,1.0,1.0,5864.753876507198,434153,-0.3182990490415757,0.0,0.2306418529438008,0.4196161544992867,-0.41447973575052066,-0.11459088962656683,6
Acacias,2023-07,3293,2954,6247,Benito Juarez,0.0,1.2848066693068314,1.0,1.0,5864.753876507198,434153,-0.3257312371180631,0.0,-0.4329444585468293,0.4196161544992867,-0.41447973575052066,-0.18466561481387356,7
Acacias,2023-08,3589,3219,6808,Benito Juarez,0.0,1.2848066693068314,0.0,0.0,5864.753876507198,434153,-0.33298160292398754,0.0,-0.5755432216610669,0.4196161544992867,-0.41447973575052066,-0.20255067402825952,8
Acacias,2023-09,2922,2738,5660,Benito Juarez,0.0,1.2848066693068314,1.0,0.0,5864.753876507198,434153,-0.38028183767138635,0.0,-0.1380719879957341,0.4196161544992867,-0.41447973575052066,-0.18245366803542562,9
Acacias,2023-12,2982,2662,5644,Benito Juarez,0.0,1.2848066693068314,2.0,2.0,5864.753876507198,434153,-0.4121782264447175,0.0,0.9484068100713118,0.4196161544992867,-0.41447973575052066,-0.08975398261538667,12
Acacias,2024-02,4838,4314,9152,Benito Juarez,0.0,1.2848066693068314,0.0,0.0,5864.753876507198,434153,-0.4181066836140381,0.0,-0.8014359479829826,0.4196161544992867,-0.41447973575052066,-0.2677024870054764,14
Acacias,2024-07,6877,6290,13167,Benito Juarez,0.0,1.2848066693068314,0.0,0.0,5864.753876507198,434153,-0.37597282773068663,0.0,-0.6405475848094834,0.4196161544992867,-0.41447973575052066,-0.2305467227464507,19
Acacias,2024-12,6184,5700,11884,Benito Juarez,0.0,1.2848066693068314,0.0,0.0,5864.753876507198,434153,-0.3789092477461592,0.0,-1.0655610226354273,0.4196161544992867,-0.41447973575052066,-0.2745162765367814,24
Acacias,2025-01,6917,6351,13268,Benito Juarez,0.0,1.2848066693068314,2.0,1.0,5864.753876507198,434153,-0.37547953080231805,0.0,0.319576750636154,0.4196161544992867,-0.41447973575052066,-0.1342876407377027,25
Acacias,2025-04,5955,5587,11542,Benito Juarez,0.0,1.2848066693068314,1.0,1.0,5864.753876507198,434153,-0.3956014901608104,-0.15394759295997215,0.32458837199061674,0.4196161544992867,-0.41447973575052066,-0.16693959722549842,28
Acacias,2025-06,5858,5377,11235,Benito Juarez,0.0,1.2848066693068314,0.0,0.0,5864.753876507198,434153,-0.39040735853134395,0.0,-0.4173499241975349,0.4196161544992867,-0.41447973575052066,-0.21544422208558453,30
Acacias,2025-07,6185,5714,11899,Benito Juarez,0.0,1.2848066693068314,0.0,0.0,5864.753876507198,434153,-0.39300981321589123,0.0,-0.4173499241975349,0.4196161544992867,-0.41447973575052066,-0.21674544942785814,31
Acacias,2025-08,5571,5102,10673,Benito Juarez,0.0,1.2848066693068314,3.0,3.0,5864.753876507198,434153,-0.40944840505781577,0.0,1.325719033255323,0.4196161544992867,-0.41447973575052066,-0.05065784960353462,32
Acacias,2025-11,5630,5105,10735,Benito Juarez,0.0,1.2848066693068314,1.0,0.0,5864.753876507198,434153,-0.4076229768267867,0.0,0.08481804013968136,0.4196161544992867,-0.41447973575052066,-0.17383523479958427,35
Acacias,2025-12,5397,4936,10333,Benito Juarez,0.0,1.2848066693068314,0.0,0.0,5864.753876507198,434153,-0.39170011134325083,0.0,-0.8021786763538865,0.4196161544992867,-0.41447973575052066,-0.25457347370717315,36
Acacias,2026-02,5525,5142,10667,Benito Juarez,0.0,1.2848066693068314,0.0,0.0,5864.753876507198,434153,-0.40548342180967817,0.0,0.0,0.4196161544992867,-0.41447973575052066,-0.18124726130499816,38
Acacias,2026-03,5983,5606,11589,Benito Juarez,0.0,1.2848066693068314,0.0,0.0,5864.753876507198,434153,-0.40596066038700007,0.0,0.0,0.4196161544992867,-0.41447973575052066,-0.18148588059365908,39
Acacias,2026-04,5707,5413,11120,Benito Juarez,0.0,1.2848066693068314,0.0,0.0,5864.753876507198,434153,-0.4055386770108309,-0.29804219930138437,0.0,0.4196161544992867,-0.41447973575052066,-0.22598121880078217,40
Acacias,2026-05,5634,5325,10959,Benito Juarez,0.0,1.2848066693068314,0.0,0.0,5864.753876507198,434153,-0.4098702677530713,0.0,0.0,0.4196161544992867,-0.41447973575052066,-0.18344068427669472,41
Acacias,2026-06,4806,4603,9409,Benito Juarez,0.0,1.2848066693068314,0.0,0.0,5864.753876507198,434153,-0.41470122453184777,0.0,0.0,0.4196161544992867,-0.41447973575052066,-0.18585616266608293,42
Actipan,2023-01,6531,6309,12840,Benito Juarez,0.0,1.9630723821160991,1.0,1.0,4135.995638377992,434153,0.07847107272275808,0.0,0.3363168726375907,0.24409090427528107,-0.5658405528755973,0.05289680397887052,1
Actipan,2023-02,5992,5656,11648,Benito Juarez,0.0,1.9630723821160991,3.0,2.0,4135.995638377992,434153,-0.028409876740238458,0.0,1.195481783090294,0.24409090427528107,-0.5658405528755973,0.0853728202926426,2
Actipan,2023-03,6776,6560,13336,Benito Juarez,0.0,1.9630723821160991,6.0,4.0,4135.995638377992,434153,-0.05874597473794512,0.0,1.3038724727478443,0.24409090427528107,-0.5658405528755973,0.0810438402595443,3
Actipan,2023-04,6821,6372,13193,Benito Juarez,0.0,1.9630723821160991,4.0,1.0,4135.995638377992,434153,-0.061827139111964906,0.0,1.3590041777373958,0.24409090427528107,-0.5658405528755973,0.08501642857148957,4
Actipan,2023-05,8036,7318,15354,Benito Juarez,0.0,1.9630723821160991,2.0,2.0,4135.995638377992,434153,-0.06212071215792876,0.0,1.2397953938256114,0.24409090427528107,-0.5658405528755973,0.0729487636573292,5
Actipan,2023-06,7753,7069,14822,Benito Juarez,0.0,1.9630723821160991,1.0,1.0,4135.995638377992,434153,-0.10410183752540626,0.0,0.2306418529438008,0.24409090427528107,-0.5658405528755973,-0.04895715311459063,6
Actipan,2023-07,7525,7006,14531,Benito Juarez,0.0,1.9630723821160991,1.0,1.0,4135.995638377992,434153,-0.10880386388511329,0.0,-0.4329444585468293,0.24409090427528107,-0.5658405528755973,-0.11766679744350715,7
Actipan,2023-08,8338,7704,16042,Benito Juarez,0.0,1.9630723821160991,0.0,0.0,4135.995638377992,434153,-0.11216006447548366,0.0,-0.5755432216610669,0.24409090427528107,-0.5658405528755973,-0.13360477405011612,8
Actipan,2023-09,8685,7916,16601,Benito Juarez,0.0,1.9630723821160991,1.0,0.0,4135.995638377992,434153,-0.12927060976752902,0.0,-0.1380719879957341,0.24409090427528107,-0.5658405528755973,-0.0984129233296055,9
Actipan,2023-12,9083,8178,17261,Benito Juarez,0.0,1.9630723821160991,2.0,2.0,4135.995638377992,434153,-0.13554192596045178,0.0,0.9484068100713118,0.24409090427528107,-0.5658405528755973,0.007099298380637706,12
Actipan,2024-02,11304,10095,21399,Benito Juarez,0.0,1.9630723821160991,0.0,0.0,4135.995638377992,434153,-0.19165689082412987,0.0,-0.8014359479829826,0.24409090427528107,-0.5658405528755973,-0.19594245985663078,14
Actipan,2024-07,12498,11468,23966,Benito Juarez,0.0,1.9630723821160991,0.0,0.0,4135.995638377992,434153,-0.18223666530069454,0.0,-0.6405475848094834,0.24409090427528107,-0.5658405528755973,-0.17514351077756318,19
Actipan,2024-12,10806,10008,20814,Benito Juarez,0.0,1.9630723821160991,0.0,0.0,4135.995638377992,434153,-0.2056530477499241,0.0,-1.0655610226354273,0.24409090427528107,-0.5658405528755973,-0.22935304578477234,24
Actipan,2025-01,11561,10649,22210,Benito Juarez,0.0,1.9630723821160991,2.0,1.0,4135.995638377992,434153,-0.21216891937743312,0.0,0.319576750636154,0.24409090427528107,-0.5658405528755973,-0.09409720427136875,25
Actipan,2025-04,10379,9452,19831,Benito Juarez,0.0,1.9630723821160991,1.0,1.0,4135.995638377992,434153,-0.23756349252195877,-0.15394759295997215,0.32458837199061674,0.24409090427528107,-0.5658405528755973,-0.12938546765218112,28
Actipan,2025-06,10024,9193,19217,Benito Juarez,0.0,1.9630723821160991,0.0,0.0,4135.995638377992,434153,-0.21988661455667524,0.0,-0.4173499241975349,0.24409090427528107,-0.5658405528755973,-0.17164871934435869,30
Actipan,2025-07,11132,9956,21088,Benito Juarez,0.0,1.9630723821160991,0.0,0.0,4135.995638377992,434153,-0.2049306813905501,0.0,-0.4173499241975349,0.24409090427528107,-0.5658405528755973,-0.1641707527612961,31
Actipan,2025-08,10187,8975,19162,Benito Juarez,0.0,1.9630723821160991,3.0,3.0,4135.995638377992,434153,-0.2306347873556035,0.0,1.325719033255323,0.24409090427528107,-0.5658405528755973,-0.0027159099985370055,32
Actipan,2025-11,11158,9752,20910,Benito Juarez,0.0,1.9630723821160991,1.0,0.0,4135.995638377992,434153,-0.19143155198690356,0.0,0.08481804013968136,0.24409090427528107,-0.5658405528755973,-0.10720439162575122,35
Actipan,2025-12,10269,9143,19412,Benito Juarez,0.0,1.9630723821160991,0.0,0.0,4135.995638377992,434153,-0.17845999304143778,0.0,-0.8021786763538865,0.24409090427528107,-0.5658405528755973,-0.18941828380237513,36
Actipan,2026-02,9519,8326,17845,Benito Juarez,0.0,1.9630723821160991,0.0,0.0,4135.995638377992,434153,-0.24292601402905423,0.0,0.0,0.24409090427528107,-0.5658405528755973,-0.14143342666079467,38
Actipan,2026-03,10362,9374,19736,Benito Juarez,0.0,1.9630723821160991,0.0,0.0,4135.995638377992,434153,-0.2347255421181563,0.0,0.0,0.24409090427528107,-0.5658405528755973,-0.13733319070534572,39
Actipan,2026-04,10013,8931,18944,Benito Juarez,0.0,1.9630723821160991,0.0,0.0,4135.995638377992,434153,-0.23570872348426056,-0.29804219930138437,0.0,0.24409090427528107,-0.5658405528755973,-0.1825311112836055,40
Actipan,2026-05,9796,8732,18528,Benito Juarez,0.0,1.9630723821160991,0.0,0.0,4135.995638377992,434153,-0.2485720165352884,0.0,0.0,0.24409090427528107,-0.5658405528755973,-0.1442564279139118,41
Actipan,2026-06,8842,7800,16642,Benito Juarez,0.0,1.9630723821160991,0.0,0.0,4135.995638377992,434153,-0.2527029692348389,0.0,0.0,0.24409090427528107,-0.5658405528755973,-0.14632190426368702,42
Agricola,2023-01,0,0,0,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.4578108992635074,0.0,-1.1031193422512973,0.0,0.0,-0.33921738385688344,1
Agricola,2023-02,0,0,0,Alvaro Obregon,0.0,,1.0,1.0,,759137,-0.4520498443994171,0.0,-0.6719131189631579,0.0,0.0,-0.2932162340960243,2
Agricola,2023-03,0,0,0,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.4596991731454731,0.0,-1.2638763846267447,0.0,0.0,-0.356237225035411,3
Agricola,2023-04,0,0,0,Alvaro Obregon,0.0,,1.0,1.0,,759137,-0.46674837447246836,0.0,-0.2331138553053197,0.0,0.0,-0.2566855727667662,4
Agricola,2023-05,0,0,0,Alvaro Obregon,0.0,,1.0,0.0,,759137,-0.4746345614744004,0.0,0.11557414688204855,0.0,0.0,-0.22575986604899534,5
Agricola,2023-06,0,0,0,Alvaro Obregon,0.0,,3.0,3.0,,759137,-0.48450335550919055,0.0,3.134015766471646,0.0,0.0,0.07114989889256934,6
Agricola,2023-07,0,0,0,Alvaro Obregon,0.0,,1.0,1.0,,759137,-0.48931710150558577,0.0,-0.4329444585468293,0.0,0.0,-0.2879529966074758,7
Agricola,2023-08,0,0,0,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.49578786605561137,0.0,-0.5755432216610669,0.0,0.0,-0.3054482551939124,8
Agricola,2023-09,0,0,0,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.5101350092220519,0.0,-0.8767571237729115,0.0,0.0,-0.3427432169883171,9
Agricola,2023-12,509,403,912,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.5248616192218154,0.0,-1.9101714625379942,0.0,0.0,-0.4534479558647071,12
Agricola,2024-02,864,718,1582,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.558077691323649,0.0,-0.8014359479829826,0.0,0.0,-0.35918244046012276,14
Agricola,2024-07,1040,913,1953,Alvaro Obregon,0.0,,1.0,1.0,,759137,-0.5771541709559789,0.0,0.7033463676339425,0.0,0.0,-0.2182424487145952,19
Agricola,2024-12,862,772,1634,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.5777755467339991,0.0,-1.0655610226354273,0.0,0.0,-0.3954438756305423,24
Agricola,2025-01,990,896,1886,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.583352644114557,0.0,-0.8202469932994618,0.0,0.0,-0.3737010213872247,25
Agricola,2025-04,841,746,1587,Alvaro Obregon,0.0,,1.0,1.0,,759137,-0.5854034284518912,-0.15394759295997215,0.32458837199061674,0.0,0.0,-0.28333501597087973,28
Agricola,2025-06,800,745,1545,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.5974163799688958,0.0,-0.4173499241975349,0.0,0.0,-0.3404431824042014,30
Agricola,2025-07,925,862,1787,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.5999807764347235,0.0,-0.4173499241975349,0.0,0.0,-0.3417253806371152,31
Agricola,2025-08,919,856,1775,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.5968772624396376,0.0,-0.8678676145537424,0.0,0.0,-0.385225392675193,32
Agricola,2025-11,971,809,1780,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.5978926780003645,0.0,-0.9235742148543081,0.0,0.0,-0.39130376048561305,35
Agricola,2025-12,922,786,1708,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.5942770493709122,0.0,-0.8021786763538865,0.0,0.0,-0.3773563923208447,36
Agricola,2026-02,858,823,1681,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.6089859108479461,0.0,0.0,0.0,0.0,-0.30449295542397303,38
Agricola,2026-03,919,828,1747,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.6128215949643856,0.0,0.0,0.0,0.0,-0.3064107974821928,39
Agricola,2026-04,801,747,1548,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.6133112121790737,-0.29804219930138437,0.0,0.0,0.0,-0.3513619359847445,40
Agricola,2026-05,817,829,1646,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.6083338182341405,0.0,0.0,0.0,0.0,-0.3041669091170702,41
Agricola,2026-06,706,716,1422,Alvaro Obregon,0.0,,0.0,0.0,,759137,-0.5935868964601223,0.0,0.0,0.0,0.0,-0.29679344823006115,42
Agricultura,2023-01,0,0,0,Miguel Hidalgo,0.0,0.1979709234141713,0.0,0.0,4693.484414269831,414470,-0.4578108992635074,0.0,-1.1031193422512973,0.7008733559875887,-0.5170298199483823,-0.2857893624535834,1
Agricultura,2023-02,0,0,0,Miguel Hidalgo,0.0,0.1979709234141713,1.0,1.0,4693.484414269831,414470,-0.4520498443994171,0.0,-0.6719131189631579,0.7008733559875887,-0.5170298199483823,-0.23978821269272424,2
Agricultura,2023-03,0,0,0,Miguel Hidalgo,0.0,0.1979709234141713,2.0,2.0,4693.484414269831,414470,-0.4596991731454731,0.0,-0.407960098835215,0.7008733559875887,-0.5170298199483823,-0.21721757505295797,3
Agricultura,2023-04,0,0,0,Miguel Hidalgo,0.0,0.1979709234141713,0.0,0.0,4693.484414269831,414470,-0.46674837447246836,0.0,-0.7638198663195582,0.7008733559875887,-0.5170298199483823,-0.25632815246488994,4
Agricultura,2023-05,0,1,1,Miguel Hidalgo,0.0,0.1979709234141713,0.0,0.0,4693.484414269831,414470,-0.474607694609133,0.0,-1.0086471000615145,0.7008733559875887,-0.5170298199483823,-0.2847405359074179,5
Agricultura,2023-06,2613,2773,5386,Miguel Hidalgo,0.0,0.1979709234141713,1.0,1.0,4693.484414269831,414470,-0.34627352310731074,0.0,0.2306418529438008,0.7008733559875887,-0.5170298199483823,-0.09664455485597523,6
Agricultura,2023-07,3345,3310,6655,Miguel Hidalgo,0.0,0.1979709234141713,1.0,1.0,4693.484414269831,414470,-0.31504722356433984,0.0,-0.4329444585468293,0.7008733559875887,-0.5170298199483823,-0.14739003623355276,7
Agricultura,2023-08,4719,4701,9420,Miguel Hidalgo,0.0,0.1979709234141713,1.0,1.0,4693.484414269831,414470,-0.2705183304063904,0.0,0.0,0.7008733559875887,-0.5170298199483823,-0.08183114379989512,8
Agricultura,2023-09,6051,6350,12401,Miguel Hidalgo,0.0,0.1979709234141713,0.0,0.0,4693.484414269831,414470,-0.22562808688993105,0.0,-0.8767571237729115,0.7008733559875887,-0.5170298199483823,-0.14706173441895662,9
Agricultura,2023-12,5115,4966,10081,Miguel Hidalgo,0.0,0.1979709234141713,1.0,1.0,4693.484414269831,414470,-0.30651968592232043,0.0,-0.48088232623334126,0.7008733559875887,-0.5170298199483823,-0.14792005418119428,12
Agricultura,2024-02,8440,8070,16510,Miguel Hidalgo,0.0,0.1979709234141713,1.0,1.0,4693.484414269831,414470,-0.2820556037293198,0.0,0.17303730695087127,0.7008733559875887,-0.5170298199483823,-0.07029604976627271,14
Agricultura,2024-07,7445,6874,14319,Miguel Hidalgo,0.0,0.1979709234141713,0.0,0.0,4693.484414269831,414470,-0.3553057234507208,0.0,-0.6405475848094834,0.7008733559875887,-0.5170298199483823,-0.18827959880300868,19
Agricultura,2024-12,8722,7300,16022,Miguel Hidalgo,0.0,0.1979709234141713,1.0,1.0,4693.484414269831,414470,-0.29862546772550735,0.0,0.35962684513945675,0.7008733559875887,-0.5170298199483823,-0.059922027945507925,24
Agricultura,2025-01,8256,7886,16142,Miguel Hidalgo,0.0,0.1979709234141713,0.0,0.0,4693.484414269831,414470,-0.3229907478415577,0.0,-0.8202469932994618,0.7008733559875887,-0.5170298199483823,-0.19009205184742495,25
Agricultura,2025-04,7571,6767,14338,Miguel Hidalgo,0.0,0.1979709234141713,0.0,0.0,4693.484414269831,414470,-0.342292979918534,-0.15394759295997215,-1.1225347864675495,0.7008733559875887,-0.5170298199483823,-0.2530640861467177,28
Agricultura,2025-06,9332,8184,17516,Miguel Hidalgo,0.0,0.1979709234141713,0.0,0.0,4693.484414269831,414470,-0.25622534989880896,0.0,-0.4173499241975349,0.7008733559875887,-0.5170298199483823,-0.11641964596585791,30
Agricultura,2025-07,8004,6823,14827,Miguel Hidalgo,0.0,0.1979709234141713,0.0,0.0,4693.484414269831,414470,-0.33307992987879265,0.0,-0.4173499241975349,0.7008733559875887,-0.5170298199483823,-0.15484693595584975,31
Agricultura,2025-08,8640,7812,16452,Miguel Hidalgo,0.0,0.1979709234141713,0.0,0.0,4693.484414269831,414470,-0.28771864929140223,0.0,-0.8678676145537424,0.7008733559875887,-0.5170298199483823,-0.17721806469777526,32
Agricultura,2025-11,9156,8635,17791,Miguel Hidalgo,0.0,0.1979709234141713,0.0,0.0,4693.484414269831,414470,-0.25770192585182694,0.0,-0.9235742148543081,0.7008733559875887,-0.5170298199483823,-0.16778036300804422,35
Agricultura,2025-12,7994,7202,15196,Miguel Hidalgo,0.0,0.1979709234141713,3.0,2.0,4693.484414269831,414470,-0.2774819490674807,0.0,0.9736789450916139,0.7008733559875887,-0.5170298199483823,0.012054941378721117,36
Agricultura,2026-02,9704,8898,18602,Miguel Hidalgo,0.0,0.1979709234141713,0.0,0.0,4693.484414269831,414470,-0.2257825259139898,0.0,0.0,0.7008733559875887,-0.5170298199483823,-0.05946324155369483,38
Agricultura,2026-03,9302,8108,17410,Miguel Hidalgo,0.0,0.1979709234141713,0.0,0.0,4693.484414269831,414470,-0.28361383045660365,0.0,0.0,0.7008733559875887,-0.5170298199483823,-0.08837889382500175,39
Agricultura,2026-04,8268,7341,15609,Miguel Hidalgo,0.0,0.1979709234141713,0.0,0.0,4693.484414269831,414470,-0.3080991753006092,-0.29804219930138437,0.0,0.7008733559875887,-0.5170298199483823,-0.14532789614221217,40
Agricultura,2026-05,8831,7885,16716,Miguel Hidalgo,0.0,0.1979709234141713,0.0,0.0,4693.484414269831,414470,-0.2871864215037945,0.0,0.0,0.7008733559875887,-0.5170298199483823,-0.09016518934859716,41
Agricultura,2026-06,7875,7188,15063,Miguel Hidalgo,0.0,0.1979709234141713,0.0,0.0,4693.484414269831,414470,-0.28806799690164064,0.0,0.0,0.7008733559875887,-0.5170298199483823,-0.09060597704752024,42
Alamos,2023-01,0,0,0,Benito Juarez,0.0,4.0865002385792435,1.0,1.0,21647.84917904753,434153,-0.4578108992635074,0.0,0.3363168726375907,-0.3054211804423597,0.9674036005456428,-0.1443465793797843,1
Alamos,2023-02,0,0,0,Benito Juarez,0.0,4.0865002385792435,3.0,2.0,21647.84917904753,434153,-0.4520498443994171,0.0,1.195481783090294,-0.3054211804423597,0.9674036005456428,-0.055549560902468806,2
Alamos,2023-03,0,0,0,Benito Juarez,0.0,4.0865002385792435,6.0,4.0,21647.84917904753,434153,-0.4596991731454731,0.0,1.3038724727478443,-0.3054211804423597,0.9674036005456428,-0.04853515630974177,3
Alamos,2023-04,0,0,0,Benito Juarez,0.0,4.0865002385792435,4.0,1.0,21647.84917904753,434153,-0.46674837447246836,0.0,1.3590041777373958,-0.3054211804423597,0.9674036005456428,-0.04654658647428424,4
Alamos,2023-05,0,0,0,Benito Juarez,0.0,4.0865002385792435,2.0,2.0,21647.84917904753,434153,-0.4746345614744004,0.0,1.2397953938256114,-0.3054211804423597,0.9674036005456428,-0.06241055836642874,5
Alamos,2023-06,0,0,0,Benito Juarez,0.0,4.0865002385792435,1.0,1.0,21647.84917904753,434153,-0.48450335550919055,0.0,0.2306418529438008,-0.3054211804423597,0.9674036005456428,-0.16826030947200488,6
Alamos,2023-07,0,0,0,Benito Juarez,0.0,4.0865002385792435,1.0,1.0,21647.84917904753,434153,-0.48931710150558577,0.0,-0.4329444585468293,-0.3054211804423597,0.9674036005456428,-0.2370258136192655,7
Alamos,2023-08,0,0,0,Benito Juarez,0.0,4.0865002385792435,0.0,0.0,21647.84917904753,434153,-0.49578786605561137,0.0,-0.5755432216610669,-0.3054211804423597,0.9674036005456428,-0.254521072205702,8
Alamos,2023-09,979,1066,2045,Benito Juarez,0.0,4.0865002385792435,1.0,0.0,21647.84917904753,434153,-0.4632180947660252,0.0,-0.1380719879957341,-0.3054211804423597,0.9674036005456428,-0.1944890631943757,9
Alamos,2023-12,5678,6191,11869,Benito Juarez,0.0,4.0865002385792435,2.0,2.0,21647.84917904753,434153,-0.26394193734128685,0.0,0.9484068100713118,-0.3054211804423597,0.9674036005456428,0.013796895324698077,12
Alamos,2024-02,11389,12694,24083,Benito Juarez,0.0,4.0865002385792435,0.0,0.0,21647.84917904753,434153,-0.14202912534294154,0.0,-0.8014359479829826,-0.3054211804423597,0.9674036005456428,-0.1002309744815587,14
Alamos,2024-07,14401,15556,29957,Benito Juarez,0.0,4.0865002385792435,0.0,0.0,21647.84917904753,434153,-0.07475695892805982,0.0,-0.6405475848094834,-0.3054211804423597,0.9674036005456428,-0.05050605495676792,19
Alamos,2024-12,13001,14240,27241,Benito Juarez,0.0,4.0865002385792435,0.0,0.0,21647.84917904753,434153,-0.0809590278870122,0.0,-1.0655610226354273,-0.3054211804423597,0.9674036005456428,-0.09610843321883851,24
Alamos,2025-01,14188,15733,29921,Benito Juarez,0.0,4.0865002385792435,2.0,1.0,21647.84917904753,434153,-0.07134045542112719,0.0,0.319576750636154,-0.3054211804423597,0.9674036005456428,0.047214630341262144,25
Alamos,2025-04,13181,14875,28056,Benito Juarez,0.0,4.0865002385792435,1.0,1.0,21647.84917904753,434153,-0.08074571829351689,-0.15394759295997215,0.32458837199061674,-0.3054211804423597,0.9674036005456428,0.019921022096517735,28
Alamos,2025-06,12450,13264,25714,Benito Juarez,0.0,4.0865002385792435,0.0,0.0,21647.84917904753,434153,-0.08109016334101221,0.0,-0.4173499241975349,-0.3054211804423597,0.9674036005456428,-0.03135289110204929,30
Alamos,2025-07,14044,14810,28854,Benito Juarez,0.0,4.0865002385792435,0.0,0.0,21647.84917904753,434153,-0.045977309124188216,0.0,-0.4173499241975349,-0.3054211804423597,0.9674036005456428,-0.013796463993637278,31
Alamos,2025-08,13879,14711,28590,Benito Juarez,0.0,4.0865002385792435,3.0,3.0,21647.84917904753,434153,-0.03204192745497239,0.0,1.325719033255323,-0.3054211804423597,0.9674036005456428,0.16747812258625644,32
Alamos,2025-11,13379,13954,27333,Benito Juarez,0.0,4.0865002385792435,1.0,0.0,21647.84917904753,434153,-0.0549600510781498,0.0,0.08481804013968136,-0.3054211804423597,0.9674036005456428,0.031928961463103575,35
Alamos,2025-12,12560,12862,25422,Benito Juarez,0.0,4.0865002385792435,0.0,0.0,21647.84917904753,434153,-0.037302033905641255,0.0,-0.8021786763538865,-0.3054211804423597,0.9674036005456428,-0.047941701599998957,36
Alamos,2026-02,13808,14411,28219,Benito Juarez,0.0,4.0865002385792435,0.0,0.0,21647.84917904753,434153,-0.00799002234387827,0.0,0.0,-0.3054211804423597,0.9674036005456428,0.04693217181627119,38
Alamos,2026-03,15124,15707,30831,Benito Juarez,0.0,4.0865002385792435,0.0,0.0,21647.84917904753,434153,-0.0015288271073767073,0.0,0.0,-0.3054211804423597,0.9674036005456428,0.05016276943452198,39
Alamos,2026-04,15025,15483,30508,Benito Juarez,0.0,4.0865002385792435,0.0,0.0,21647.84917904753,434153,0.015302726232158097,-0.29804219930138437,0.0,-0.3054211804423597,0.9674036005456428,0.01387221620908173,40
Alamos,2026-05,15957,16005,31962,Benito Juarez,0.0,4.0865002385792435,0.0,0.0,21647.84917904753,434153,0.037711601757708754,0.0,0.0,-0.3054211804423597,0.9674036005456428,0.0697829838670647,41
Alamos,2026-06,15036,15288,30324,Benito Juarez,0.0,4.0865002385792435,0.0,0.0,21647.84917904753,434153,0.05373421159934821,0.0,0.0,-0.3054211804423597,0.9674036005456428,0.07779428878788443,42
Algarin,2023-01,0,0,0,Cuauhtemoc,0.0,1.3106186856425484,2.0,1.0,6026.38004158699,545884,-0.4578108992635074,0.0,1.7757530875264789,0.4129363820435222,-0.40032861393620395,-0.029422544966197874,1
Algarin,2023-02,0,0,0,Cuauhtemoc,0.0,1.3106186856425484,2.0,2.0,6026.38004158699,545884,-0.4520498443994171,0.0,0.26178433206356805,0.4129363820435222,-0.40032861393620395,-0.1779388930804438,2
Algarin,2023-03,0,0,0,Cuauhtemoc,0.0,1.3106186856425484,2.0,2.0,6026.38004158699,545884,-0.4596991731454731,0.0,-0.407960098835215,0.4129363820435222,-0.40032861393620395,-0.2487380005433501,3
